"","Source","State","County","Year","Sector","Industry","Establishments","Employment","Wages","GDP","state","rgn_name","rgn_id"
"217","ENOW","Connecticut","All Connecticut counties",2009,"All Ocean Sectors","All Industries",2685,44623,1814521413,3722512000,"Connecticut","Connecticut",3
"218","ENOW","Connecticut","Fairfield",2009,"Construction","All Industries",12,26,1455032,2930000,"Connecticut","Connecticut",3
"219","ENOW","Connecticut","Fairfield",2009,"Living Resources","All Industries",26,104,3541756,9973000,"Connecticut","Connecticut",3
"220","ENOW","Connecticut","Fairfield",2009,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"221","ENOW","Connecticut","Fairfield",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"222","ENOW","Connecticut","Fairfield",2009,"Tourism & Recreation","All Industries",981,11141,286193790,655611000,"Connecticut","Connecticut",3
"223","ENOW","Connecticut","Fairfield",2009,"Transportation","All Industries",59,984,85841542,266542000,"Connecticut","Connecticut",3
"224","ENOW","Connecticut","Fairfield",2009,"All Ocean Sectors","All Industries",1078,12783,446278373,1246188000,"Connecticut","Connecticut",3
"225","ENOW","Connecticut","Middlesex",2009,"Construction","All Industries",11,86,6812634,13718000,"Connecticut","Connecticut",3
"226","ENOW","Connecticut","Middlesex",2009,"Living Resources","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"227","ENOW","Connecticut","Middlesex",2009,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"228","ENOW","Connecticut","Middlesex",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"229","ENOW","Connecticut","Middlesex",2009,"Tourism & Recreation","All Industries",186,2452,60263383,112907000,"Connecticut","Connecticut",3
"230","ENOW","Connecticut","Middlesex",2009,"Transportation","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"231","ENOW","Connecticut","Middlesex",2009,"All Ocean Sectors","All Industries",207,2776,82869379,162737000,"Connecticut","Connecticut",3
"232","ENOW","Connecticut","New Haven",2009,"Construction","All Industries",12,34,1724839,3474000,"Connecticut","Connecticut",3
"233","ENOW","Connecticut","New Haven",2009,"Living Resources","All Industries",12,29,658458,1295000,"Connecticut","Connecticut",3
"234","ENOW","Connecticut","New Haven",2009,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"235","ENOW","Connecticut","New Haven",2009,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"236","ENOW","Connecticut","New Haven",2009,"Tourism & Recreation","All Industries",669,7598,138980728,347919000,"Connecticut","Connecticut",3
"237","ENOW","Connecticut","New Haven",2009,"Transportation","All Industries",47,1197,61726981,100443000,"Connecticut","Connecticut",3
"238","ENOW","Connecticut","New Haven",2009,"All Ocean Sectors","All Industries",726,8860,221476445,615315000,"Connecticut","Connecticut",3
"239","ENOW","Connecticut","New London",2009,"Construction","All Industries",9,38,1547109,3116000,"Connecticut","Connecticut",3
"240","ENOW","Connecticut","New London",2009,"Living Resources","All Industries",13,54,953961,1877000,"Connecticut","Connecticut",3
"241","ENOW","Connecticut","New London",2009,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"242","ENOW","Connecticut","New London",2009,"Ship & Boat Building","All Industries",8,203,20125268,44911000,"Connecticut","Connecticut",3
"243","ENOW","Connecticut","New London",2009,"Tourism & Recreation","All Industries",436,6125,121230193,270827000,"Connecticut","Connecticut",3
"244","ENOW","Connecticut","New London",2009,"Transportation","All Industries",18,7,396146,690000,"Connecticut","Connecticut",3
"245","ENOW","Connecticut","New London",2009,"All Ocean Sectors","All Industries",489,14779,855367238,1673966000,"Connecticut","Connecticut",3
"246","ENOW","Connecticut","All Connecticut counties",2008,"Construction","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"247","ENOW","Connecticut","All Connecticut counties",2008,"Living Resources","All Industries",70,372,13183369,38500000,"Connecticut","Connecticut",3
"248","ENOW","Connecticut","All Connecticut counties",2008,"Minerals","All Industries",23,391,29036247,77108000,"Connecticut","Connecticut",3
"249","ENOW","Connecticut","All Connecticut counties",2008,"Ship & Boat Building","All Industries",17,7995,659051173,1150737000,"Connecticut","Connecticut",3
"250","ENOW","Connecticut","All Connecticut counties",2008,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"251","ENOW","Connecticut","All Connecticut counties",2008,"Transportation","All Industries",150,4744,380962687,857065000,"Connecticut","Connecticut",3
"252","ENOW","Connecticut","All Connecticut counties",2008,"All Ocean Sectors","All Industries",2669,44952,1805013859,3554329000,"Connecticut","Connecticut",3
"253","ENOW","Connecticut","Fairfield",2008,"Construction","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"254","ENOW","Connecticut","Fairfield",2008,"Living Resources","All Industries",23,57,1633262,3141000,"Connecticut","Connecticut",3
"255","ENOW","Connecticut","Fairfield",2008,"Minerals","All Industries",9,6,1743070,NA,"Connecticut","Connecticut",3
"256","ENOW","Connecticut","Fairfield",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"257","ENOW","Connecticut","Fairfield",2008,"Tourism & Recreation","All Industries",965,11264,295404051,671064000,"Connecticut","Connecticut",3
"258","ENOW","Connecticut","Fairfield",2008,"Transportation","All Industries",57,931,66190832,95357000,"Connecticut","Connecticut",3
"259","ENOW","Connecticut","Fairfield",2008,"All Ocean Sectors","All Industries",1064,12882,467140725,1252182000,"Connecticut","Connecticut",3
"260","ENOW","Connecticut","Middlesex",2008,"Construction","All Industries",10,91,7636461,14100000,"Connecticut","Connecticut",3
"261","ENOW","Connecticut","Middlesex",2008,"Living Resources","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"262","ENOW","Connecticut","Middlesex",2008,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"263","ENOW","Connecticut","Middlesex",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"264","ENOW","Connecticut","Middlesex",2008,"Tourism & Recreation","All Industries",184,2655,64966951,120282000,"Connecticut","Connecticut",3
"265","ENOW","Connecticut","Middlesex",2008,"Transportation","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"266","ENOW","Connecticut","Middlesex",2008,"All Ocean Sectors","All Industries",207,2967,87767591,166234000,"Connecticut","Connecticut",3
"267","ENOW","Connecticut","New Haven",2008,"Construction","All Industries",10,43,1841151,3400000,"Connecticut","Connecticut",3
"268","ENOW","Connecticut","New Haven",2008,"Living Resources","All Industries",11,28,641791,1235000,"Connecticut","Connecticut",3
"269","ENOW","Connecticut","New Haven",2008,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"270","ENOW","Connecticut","New Haven",2008,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"271","ENOW","Connecticut","New Haven",2008,"Tourism & Recreation","All Industries",668,7489,135584222,329752000,"Connecticut","Connecticut",3
"272","ENOW","Connecticut","New Haven",2008,"Transportation","All Industries",46,1259,60699360,89186000,"Connecticut","Connecticut",3
"273","ENOW","Connecticut","New Haven",2008,"All Ocean Sectors","All Industries",724,8844,218099147,585575000,"Connecticut","Connecticut",3
"274","ENOW","Connecticut","New London",2008,"Construction","All Industries",12,61,3391258,6261000,"Connecticut","Connecticut",3
"275","ENOW","Connecticut","New London",2008,"Living Resources","All Industries",14,57,1063966,2046000,"Connecticut","Connecticut",3
"276","ENOW","Connecticut","New London",2008,"Minerals","All Industries",7,90,4826226,13399000,"Connecticut","Connecticut",3
"277","ENOW","Connecticut","New London",2008,"Ship & Boat Building","All Industries",8,190,18098081,38283000,"Connecticut","Connecticut",3
"278","ENOW","Connecticut","New London",2008,"Tourism & Recreation","All Industries",429,6484,131337953,281969000,"Connecticut","Connecticut",3
"279","ENOW","Connecticut","New London",2008,"Transportation","All Industries",18,6,327292,564000,"Connecticut","Connecticut",3
"280","ENOW","Connecticut","New London",2008,"All Ocean Sectors","All Industries",484,14669,817079957,1535105000,"Connecticut","Connecticut",3
"281","ENOW","Connecticut","All Connecticut counties",2007,"Construction","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"282","ENOW","Connecticut","All Connecticut counties",2007,"Living Resources","All Industries",70,370,12621262,40128000,"Connecticut","Connecticut",3
"283","ENOW","Connecticut","All Connecticut counties",2007,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"284","ENOW","Connecticut","All Connecticut counties",2007,"Ship & Boat Building","All Industries",19,7778,631668882,1169407000,"Connecticut","Connecticut",3
"285","ENOW","Connecticut","All Connecticut counties",2007,"Tourism & Recreation","All Industries",2314,30373,716225914,1365065000,"Connecticut","Connecticut",3
"286","ENOW","Connecticut","All Connecticut counties",2007,"Transportation","All Industries",139,4672,480303433,973707000,"Connecticut","Connecticut",3
"287","ENOW","Connecticut","All Connecticut counties",2007,"All Ocean Sectors","All Industries",2608,43847,1886868217,3691361000,"Connecticut","Connecticut",3
"288","ENOW","Connecticut","Fairfield",2007,"Construction","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"289","ENOW","Connecticut","Fairfield",2007,"Living Resources","All Industries",20,50,1508306,2891000,"Connecticut","Connecticut",3
"290","ENOW","Connecticut","Fairfield",2007,"Minerals","All Industries",7,5,1436323,NA,"Connecticut","Connecticut",3
"291","ENOW","Connecticut","Fairfield",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"292","ENOW","Connecticut","Fairfield",2007,"Tourism & Recreation","All Industries",932,11063,302973422,658018000,"Connecticut","Connecticut",3
"293","ENOW","Connecticut","Fairfield",2007,"Transportation","All Industries",53,990,68709856,96930000,"Connecticut","Connecticut",3
"294","ENOW","Connecticut","Fairfield",2007,"All Ocean Sectors","All Industries",1021,12729,578509413,1412684000,"Connecticut","Connecticut",3
"295","ENOW","Connecticut","Middlesex",2007,"Construction","All Industries",9,95,8122924,15269000,"Connecticut","Connecticut",3
"296","ENOW","Connecticut","Middlesex",2007,"Living Resources","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"297","ENOW","Connecticut","Middlesex",2007,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"298","ENOW","Connecticut","Middlesex",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"299","ENOW","Connecticut","Middlesex",2007,"Tourism & Recreation","All Industries",182,2786,70067553,122655000,"Connecticut","Connecticut",3
"300","ENOW","Connecticut","Middlesex",2007,"Transportation","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"301","ENOW","Connecticut","Middlesex",2007,"All Ocean Sectors","All Industries",204,3098,92819491,166108000,"Connecticut","Connecticut",3
"302","ENOW","Connecticut","New Haven",2007,"Construction","All Industries",8,40,1653378,3108000,"Connecticut","Connecticut",3
"303","ENOW","Connecticut","New Haven",2007,"Living Resources","All Industries",14,30,920266,1765000,"Connecticut","Connecticut",3
"304","ENOW","Connecticut","New Haven",2007,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"305","ENOW","Connecticut","New Haven",2007,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"306","ENOW","Connecticut","New Haven",2007,"Tourism & Recreation","All Industries",665,7209,133561462,319078000,"Connecticut","Connecticut",3
"307","ENOW","Connecticut","New Haven",2007,"Transportation","All Industries",45,1035,55060908,79461000,"Connecticut","Connecticut",3
"308","ENOW","Connecticut","New Haven",2007,"All Ocean Sectors","All Industries",721,8546,214380952,568660000,"Connecticut","Connecticut",3
"309","ENOW","Connecticut","New London",2007,"Construction","All Industries",10,60,3775194,7096000,"Connecticut","Connecticut",3
"310","ENOW","Connecticut","New London",2007,"Living Resources","All Industries",15,86,1647841,3158000,"Connecticut","Connecticut",3
"311","ENOW","Connecticut","New London",2007,"Minerals","All Industries",7,89,5027685,21211000,"Connecticut","Connecticut",3
"312","ENOW","Connecticut","New London",2007,"Ship & Boat Building","All Industries",8,185,18853821,41926000,"Connecticut","Connecticut",3
"313","ENOW","Connecticut","New London",2007,"Tourism & Recreation","All Industries",421,6242,131370986,265313000,"Connecticut","Connecticut",3
"314","ENOW","Connecticut","New London",2007,"Transportation","All Industries",15,7,378738,636000,"Connecticut","Connecticut",3
"315","ENOW","Connecticut","New London",2007,"All Ocean Sectors","All Industries",476,14284,788691030,1529564000,"Connecticut","Connecticut",3
"316","ENOW","Connecticut","All Connecticut counties",2006,"Construction","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"317","ENOW","Connecticut","All Connecticut counties",2006,"Living Resources","All Industries",69,319,10695900,38552000,"Connecticut","Connecticut",3
"318","ENOW","Connecticut","All Connecticut counties",2006,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"319","ENOW","Connecticut","All Connecticut counties",2006,"Ship & Boat Building","All Industries",19,8353,640558087,1155739000,"Connecticut","Connecticut",3
"320","ENOW","Connecticut","All Connecticut counties",2006,"Tourism & Recreation","All Industries",2249,29188,683292711,1376832000,"Connecticut","Connecticut",3
"321","ENOW","Connecticut","All Connecticut counties",2006,"Transportation","All Industries",130,4627,337830296,524728000,"Connecticut","Connecticut",3
"322","ENOW","Connecticut","All Connecticut counties",2006,"All Ocean Sectors","All Industries",2532,43103,1716594533,3232611000,"Connecticut","Connecticut",3
"323","ENOW","Connecticut","Fairfield",2006,"Construction","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"324","ENOW","Connecticut","Fairfield",2006,"Living Resources","All Industries",20,54,1579727,3099000,"Connecticut","Connecticut",3
"325","ENOW","Connecticut","Fairfield",2006,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"326","ENOW","Connecticut","Fairfield",2006,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"327","ENOW","Connecticut","Fairfield",2006,"Tourism & Recreation","All Industries",915,10692,286735763,650916000,"Connecticut","Connecticut",3
"328","ENOW","Connecticut","Fairfield",2006,"Transportation","All Industries",48,830,54431663,82897000,"Connecticut","Connecticut",3
"329","ENOW","Connecticut","Fairfield",2006,"All Ocean Sectors","All Industries",999,12159,435570615,993980000,"Connecticut","Connecticut",3
"330","ENOW","Connecticut","Middlesex",2006,"Construction","All Industries",7,98,8329157,16787000,"Connecticut","Connecticut",3
"331","ENOW","Connecticut","Middlesex",2006,"Living Resources","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"332","ENOW","Connecticut","Middlesex",2006,"Minerals","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
"333","ENOW","Connecticut","Middlesex",2006,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Connecticut","Connecticut",3
